brand_name,category,website,page_id
Indochino,Men's Clothing,https://www.indochino.com,
Suitsupply,Men's Clothing,https://suitsupply.com,
Peter Manning,Men's Clothing,https://petermanningnyc.com,
State and Liberty,Men's Clothing,https://stateandliberty.com,
Collars and Co,Men's Clothing,https://collarsandco.com,
Fresh Clean Threads,Men's Clothing,https://freshcleantees.com,
Goodlife,Men's Clothing,https://goodlifeclothing.com,
Vuarnet,Eyewear,https://www.vuarnet.com,
Sunski,Eyewear,https://sunski.com,
Caddis,Eyewear,https://caddislife.com,
Felix Gray,Eyewear,https://felixgray.com,
Eyebuydirect,Eyewear,https://www.eyebuydirect.com,
Zenni Optical,Eyewear,https://www.zennioptical.com,
Liingo Eyewear,Eyewear,https://liingoeyewear.com,
Christopher Cloos,Eyewear,https://christophercloos.com,
Toms,Men's Shoes,https://www.toms.com,
Greats,Men's Shoes,https://www.greats.com,
Koio,Men's Shoes,https://www.koio.co,
Cariuma,Men's Shoes,https://cariuma.com,
Thursday Boots,Men's Shoes,https://thursdayboots.com,
Wolverine,Men's Shoes,https://www.wolverine.com,
Nisolo,Women's Shoes,https://nisolo.com,
Margaux,Women's Shoes,https://margauxny.com,
Sarah Flint,Women's Shoes,https://www.sarahflint.com,
M.Gemi,Women's Shoes,https://www.mgemi.com,
Jibbitz,Men's Shoes,https://www.crocs.com,
Crocs,Men's Shoes,https://www.crocs.com,
Olukai,Men's Shoes,https://www.olukai.com,
Xero Shoes,Men's Shoes,https://xeroshoes.com,
Tropicfeel,Men's Shoes,https://tropicfeel.com,
Wildling Shoes,Men's Shoes,https://www.wildling.shoes,
Glerups,Men's Shoes,https://glerups.com,
Mack Weldon,Men's Clothing,https://mackweldon.com,
Ministry of Supply,Men's Clothing,https://www.ministryofsupply.com,
Outlier,Men's Clothing,https://outlier.nyc,
Wool&,Women's Clothing,https://wooland.com,
Unbound Merino,Men's Clothing,https://unboundmerino.com,
Allbirds Apparel,Apparel & Accessories,https://www.allbirds.com,
Tentree,Apparel & Accessories,https://www.tentree.com,
Patagonia,Apparel & Accessories,https://www.patagonia.com,
Kotn,Apparel & Accessories,https://kotn.com,
Everlane,Apparel & Accessories,https://www.everlane.com,
Cuyana,Bags & Wallets,https://www.cuyana.com,
Dagne Dover,Bags & Wallets,https://www.dagnedover.com,
Lo & Sons,Bags & Wallets,https://www.loandsons.com,
Cotopaxi Bags,Bags & Wallets,https://www.cotopaxi.com,
Peak Design,Bags & Wallets,https://www.peakdesign.com,
Tom Bihn,Bags & Wallets,https://www.tombihn.com,
Monos,Bags & Wallets,https://monos.com,
July,Bags & Wallets,https://july.com,
Roam Luggage,Bags & Wallets,https://www.roamluggage.com,
Calpak,Bags & Wallets,https://www.calpaktravel.com,
Paravel,Bags & Wallets,https://www.tourparavel.com,
Antler,Bags & Wallets,https://www.antler.com,
Tumi,Bags & Wallets,https://www.tumi.com,
Knack,Bags & Wallets,https://knackbags.com,
WANDRD,Bags & Wallets,https://www.wandrd.com,
Aer,Bags & Wallets,https://aersf.com,
Topo Designs,Bags & Wallets,https://topodesigns.com,
Fjallraven,Bags & Wallets,https://www.fjallraven.com,
Herschel,Bags & Wallets,https://herschel.com,
Cotopaxi Allpa,Bags & Wallets,https://www.cotopaxi.com,
The North Face,Apparel & Accessories,https://www.thenorthface.com,
Arc'teryx,Apparel & Accessories,https://arcteryx.com,
Outdoor Element,Travel & Hospitality,https://www.outdoorelement.com,
Brumate,Kitchen Appliances,https://brumate.com,
Hydro Flask,Kitchen Appliances,https://www.hydroflask.com,
Stanley,Kitchen Appliances,https://www.stanley1913.com,
Owala,Kitchen Appliances,https://owala.com,
Simple Modern,Kitchen Appliances,https://simplemodern.com,
Larq,Kitchen Appliances,https://www.livelarq.com,
Air Up,Kitchen Appliances,https://www.air-up.com,
Cirkul,Kitchen Appliances,https://drinkcirkul.com,
W&P,Kitchen Appliances,https://wandpdesign.com,
Fellow,Kitchen Appliances,https://fellowproducts.com,
Stagg,Kitchen Appliances,https://fellowproducts.com,
Breville,Kitchen Appliances,https://www.breville.com,
Smeg,Kitchen Appliances,https://www.smeg.com,
Ninja,Kitchen Appliances,https://www.ninjakitchen.com,
Vitamix,Kitchen Appliances,https://www.vitamix.com,
Beast Health,Kitchen Appliances,https://thebeast.com,
Nutribullet,Kitchen Appliances,https://www.nutribullet.com,
Solo Stove,Home Improvement & Garden,https://www.solostove.com,
Traeger,Home Improvement & Garden,https://www.traeger.com,
Ooni,Kitchen Appliances,https://ooni.com,
Solawave,Beauty Tools & Accessories,https://solawave.co,
Lumin Skincare,Men's Grooming,https://www.luminskin.com,
TheraFace,Beauty Tools & Accessories,https://www.therabody.com,
Foreo,Beauty Tools & Accessories,https://www.foreo.com,
NuFace,Beauty Tools & Accessories,https://www.mynuface.com,
Jovs,Beauty Tools & Accessories,https://us.jovs.com,
Ulike,Beauty Tools & Accessories,https://www.ulike.com,
Nood,Beauty Tools & Accessories,https://itsnood.com,
Dyson,Personal Care Appliances,https://www.dyson.com,
Shark Beauty,Personal Care Appliances,https://www.sharkclean.com,
T3,Personal Care Appliances,https://www.t3micro.com,
Bondi Boost,Haircare,https://bondiboost.com,
Divi,Haircare,https://diviofficial.com,
Act+Acre,Haircare,https://www.actandacre.com,
Crown Affair,Haircare,https://crownaffair.com,
Gisou,Haircare,https://gisou.com,
JVN,Haircare,https://jvnhair.com,
Amika,Haircare,https://www.loveamika.com,
Living Proof,Haircare,https://www.livingproof.com,
Pattern Beauty,Haircare,https://patternbeauty.com,
Mielle,Haircare,https://mielleorganics.com,
Ceremonia,Haircare,https://ceremonia.com,
Adwoa Beauty,Haircare,https://www.adwoabeauty.com,
Innersense,Haircare,https://innersensebeauty.com,
Verb,Haircare,https://verbproducts.com,
Moroccanoil,Haircare,https://www.moroccanoil.com,
Olaplex Pro,Haircare,https://olaplex.com,
The Inkey List,Skincare,https://www.theinkeylist.com,
Naturium,Skincare,https://naturium.com,
Byoma,Skincare,https://byoma.com,
Good Molecules,Skincare,https://www.goodmolecules.com,
La Roche-Posay,Skincare,https://www.laroche-posay.us,
Vichy,Skincare,https://www.vichyusa.com,
Eucerin,Skincare,https://www.eucerinus.com,
Cetaphil,Skincare,https://www.cetaphil.com,
First Aid Beauty,Skincare,https://www.firstaidbeauty.com,
Krave Beauty,Skincare,https://kravebeauty.com,
Beauty of Joseon,Skincare,https://beautyofjoseon.com,
Cosrx,Skincare,https://www.cosrx.com,
Anua,Skincare,https://anua.com,
Medicube,Skincare,https://themedicube.com,
Laneige,Skincare,https://us.laneige.com,
Innisfree,Skincare,https://us.innisfree.com,
Sulwhasoo,Skincare,https://www.sulwhasoo.com,
Then I Met You,Skincare,https://thenimetyou.com,
Soko Glam,Skincare,https://sokoglam.com,
Peace Out,Skincare,https://peaceoutskincare.com,
Starface,Skincare,https://starface.world,
Dieux,Skincare,https://dieuxskin.com,
Necessaire,Skincare,https://www.necessaire.com,
Biossance,Skincare,https://biossance.com,
Farmacy,Skincare,https://www.farmacybeauty.com,
Tula,Skincare,https://www.tula.com,
Caudalie,Skincare,https://us.caudalie.com,
Augustinus Bader,Skincare,https://augustinusbader.com,
U Beauty,Skincare,https://www.ubeauty.com,
iS Clinical,Skincare,https://isclinical.com,
SkinCeuticals,Skincare,https://www.skinceuticals.com,
Medik8,Skincare,https://www.medik8.com,
Dr. Dennis Gross,Skincare,https://drdennisgross.com,
Sunday Riley,Skincare,https://sundayriley.com,
Ole Henriksen,Skincare,https://www.olehenriksen.com,
Fenty Beauty,Cosmetics,https://fentybeauty.com,
Fenty Skin,Skincare,https://fentybeauty.com,
Haus Labs,Cosmetics,https://hauslabs.com,
Rhode,Skincare,https://www.rhodeskin.com,
Item Beauty,Cosmetics,https://itembeauty.com,
Selena Gomez Rare,Cosmetics,https://rarebeauty.com,
One/Size,Cosmetics,https://onesizebeauty.com,
Patrick Ta,Cosmetics,https://patrickta.com,
Makeup By Mario,Cosmetics,https://makeupbymario.com,
Danessa Myricks,Cosmetics,https://danessamyricksbeauty.com,
Westman Atelier,Cosmetics,https://westman-atelier.com,
Victoria Beckham Beauty,Cosmetics,https://victoriabeckhambeauty.com,
Charlotte Tilbury,Cosmetics,https://www.charlottetilbury.com,
Nars,Cosmetics,https://www.narscosmetics.com,
Hourglass,Cosmetics,https://www.hourglasscosmetics.com,
Anastasia Beverly Hills,Cosmetics,https://www.anastasiabeverlyhills.com,
Morphe,Cosmetics,https://www.morphe.com,
Colourpop,Cosmetics,https://colourpop.com,
Elf Cosmetics,Cosmetics,https://www.elfcosmetics.com,
NYX,Cosmetics,https://www.nyxcosmetics.com,
About Face,Cosmetics,https://aboutface.com,
Half Magic,Cosmetics,https://halfmagicbeauty.com,
Milk Makeup,Cosmetics,https://www.milkmakeup.com,
Glamnetic,Beauty Tools & Accessories,https://glamnetic.com,
Kiss,Beauty Tools & Accessories,https://www.kissusa.com,
Lashify,Beauty Tools & Accessories,https://www.lashify.com,
Olive & June,Beauty Tools & Accessories,https://oliveandjune.com,
Static Nails,Beauty Tools & Accessories,https://www.staticnails.com,
Manucurist,Cosmetics,https://us.manucurist.com,
Sundays Studio,Cosmetics,https://dazzledry.com,
Vacation,Skincare,https://vacation.inc,
Supergoop,Skincare,https://supergoop.com,
Black Girl Sunscreen,Skincare,https://blackgirlsunscreen.com,
Coola,Skincare,https://coola.com,
Sun Bum,Skincare,https://www.sunbum.com,
Vacation Classic,Skincare,https://vacation.inc,
Native,Personal Hygiene,https://www.nativecos.com,
Dove,Personal Hygiene,https://www.dove.com,
Lume,Personal Hygiene,https://lumedeodorant.com,
Mando,Personal Hygiene,https://shopmando.com,
Salt & Stone,Personal Hygiene,https://saltandstone.com,
Each & Every,Personal Hygiene,https://eachandevery.com,
Megababe,Personal Hygiene,https://www.megababebeauty.com,
Kosas Deo,Personal Hygiene,https://www.kosas.com,
Hume,Personal Hygiene,https://humesupernatural.com,
Wild,Personal Hygiene,https://www.wearewild.com,
Necessaire Deo,Personal Hygiene,https://www.necessaire.com,
Quip,Oral Care,https://www.getquip.com,
Burst,Oral Care,https://www.burstoralcare.com,
Bite,Oral Care,https://bitetoothpastebits.com,
Boka,Oral Care,https://www.boka.com,
Hismile,Oral Care,https://hismileteeth.com,
Snow,Oral Care,https://www.trysnow.com,
Moon,Oral Care,https://www.moonoralcare.com,
Crest,Oral Care,https://crest.com,
Therabreath,Oral Care,https://www.therabreath.com,
Smile Direct,Oral Care,https://smiledirectclub.com,
Byte,Oral Care,https://www.byte.com,
Candid,Oral Care,https://www.candidco.com,
Waterpik,Oral Care,https://www.waterpik.com,
Manscaped Oral,Oral Care,https://www.manscaped.com,
Goby,Oral Care,https://goby.co,
Womaness,Health & Medical,https://womaness.com,
Bonafide,Health & Medical,https://hellobonafide.com,
Evernow,Health & Medical,https://www.evernow.com,
Midi Health,Health & Medical,https://www.joinmidi.com,
O Positiv,Health & Medical,https://opositiv.com,
Flo Vitamins,Health & Medical,https://flovitamins.com,
Perelel,Health & Medical,https://perelelhealth.com,
Needed,Health & Medical,https://thisisneeded.com,
Ritual Pregnancy,Health & Medical,https://ritual.com,
Wisp,Health & Medical,https://hellowisp.com,
Joylux,Health & Medical,https://joylux.com,
Elix,Health & Medical,https://elixhealing.com,
Winona,Health & Medical,https://bywinona.com,
Stripes,Health & Medical,https://iaddtocart.com,
Pharmedoc,Health & Medical,https://www.pharmedoc.com,
Genexa,Health & Medical,https://genexa.com,
Hyperice,Personal Care Appliances,https://hyperice.com,
Compex,Personal Care Appliances,https://www.compex.com,
Theragun Mini,Personal Care Appliances,https://www.therabody.com,
Bon Charge,Personal Care Appliances,https://boncharge.com,
Sunlighten,Personal Care Appliances,https://www.sunlighten.com,
Higher Dose,Personal Care Appliances,https://higherdose.com,
Plunge,Personal Care Appliances,https://plunge.com,
Ice Barrel,Personal Care Appliances,https://icebarrel.com,
Renpho,Personal Care Appliances,https://www.renpho.com,
Hydragun,Personal Care Appliances,https://hydragun.com,
Eight Sleep,Home Appliances,https://www.eightsleep.com,
Chilipad,Home Appliances,https://www.sleep.me,
Sleep Number,Home Appliances,https://www.sleepnumber.com,
Bryte,Home Appliances,https://brytesleep.com,
Molecule,Home Appliances,https://onmolecule.com,
Nectar,Home Appliances,https://www.nectarsleep.com,
DreamCloud,Home Appliances,https://www.dreamcloudsleep.com,
Leesa,Home Appliances,https://www.leesa.com,
Bear Mattress,Home Appliances,https://bearmattress.com,
Brooklyn Bedding,Home Appliances,https://www.brooklynbedding.com,
Cocoon,Home Appliances,https://cocoonbysealy.com,
Ghostbed,Home Appliances,https://www.ghostbed.com,
Layla,Home Appliances,https://laylasleep.com,
Birch,Home Appliances,https://birchliving.com,
Naturepedic,Home Appliances,https://www.naturepedic.com,
Sijo,Home Appliances,https://sijohome.com,
Quince Home,Home Appliances,https://www.onequince.com,
Boll & Branch,Home Appliances,https://www.bollandbranch.com,
Sheets & Giggles,Home Appliances,https://sheetsgiggles.com,
Ettitude,Home Appliances,https://www.ettitude.com,
