brand_name,category,website,page_id
Carrier,Heating Cooling & Air Quality,https://www.carrier.com,
Vornado,Heating Cooling & Air Quality,https://www.vornado.com,
De'Longhi,Small Appliances,https://www.delonghi.com,
Nespresso,Small Appliances,https://www.nespresso.com,
Keurig,Small Appliances,https://www.keurig.com,
Balmuda,Small Appliances,https://us.balmuda.com,
Our Place Appliances,Small Appliances,https://fromourplace.com,
Drew Barrymore Beautiful,Small Appliances,https://www.walmart.com,
GE Profile,Kitchen Appliances,https://www.geappliances.com,
Anova,Kitchen Appliances,https://anovaculinary.com,
Brava,Kitchen Appliances,https://www.brava.com,
Tovala,Kitchen Appliances,https://www.tovala.com,
Suvie,Kitchen Appliances,https://suvie.com,
Crux,Kitchen Appliances,https://www.cruxkitchen.com,
Zwilling,Kitchen Appliances,https://www.zwilling.com,
Wusthof,Kitchen Appliances,https://www.wusthof.com,
Global Knives,Kitchen Appliances,https://globalcutlery.com,
Cangshan,Kitchen Appliances,https://cangshancutlery.com,
HexClad Knives,Kitchen Appliances,https://hexclad.com,
Material Knife,Kitchen Appliances,https://materialkitchen.com,
Field Company,Kitchen Appliances,https://fieldcompany.com,
Smithey,Kitchen Appliances,https://smithey.com,
Lodge,Kitchen Appliances,https://www.lodgecastiron.com,
Le Creuset,Kitchen Appliances,https://www.lecreuset.com,
Staub,Kitchen Appliances,https://www.zwilling.com,
GreenPan,Kitchen Appliances,https://www.greenpan.us,
All-Clad,Kitchen Appliances,https://www.all-clad.com,
Hestan,Kitchen Appliances,https://www.hestanculinary.com,
Calphalon,Kitchen Appliances,https://www.calphalon.com,
Always Pan,Kitchen Appliances,https://fromourplace.com,
Equal Parts,Kitchen Appliances,https://equalparts.com,
Crowd Cow,E-Commerce,https://www.crowdcow.com,
ButcherBox,E-Commerce,https://www.butcherbox.com,
Porter Road,E-Commerce,https://porterroad.com,
Good Chop,E-Commerce,https://goodchop.com,
Wild Alaskan,E-Commerce,https://wildalaskancompany.com,
Sitka Salmon,E-Commerce,https://sitkasalmonshares.com,
Omaha Steaks,E-Commerce,https://www.omahasteaks.com,
Snake River Farms,E-Commerce,https://www.snakeriverfarms.com,
Fly By Jing Sauce,E-Commerce,https://flybyjing.com,
Momofuku,E-Commerce,https://shop.momofuku.com,
Brightland,E-Commerce,https://brightland.co,
Graza Olive Oil,E-Commerce,https://www.graza.co,
Kosterina,E-Commerce,https://kosterina.com,
Fat Gold,E-Commerce,https://fat.gold,
Diaspora Co,E-Commerce,https://www.diasporaco.com,
Burlap & Barrel,E-Commerce,https://www.burlapandbarrel.com,
Spicewalla,E-Commerce,https://www.spicewallabrand.com,
Maldon,E-Commerce,https://maldonsalt.com,
Jacobsen Salt,E-Commerce,https://jacobsensalt.com,
Bachan's,E-Commerce,https://bachans.com,
Yellowbird,E-Commerce,https://www.yellowbirdfoods.com,
Truff,E-Commerce,https://truff.com,
Mike's Hot Honey,E-Commerce,https://mikeshothoney.com,
Hot Ones,E-Commerce,https://heatonist.com,
Heatonist,E-Commerce,https://heatonist.com,
Maman,E-Commerce,https://www.mamannyc.com,
Partake Foods,E-Commerce,https://partakefoods.com,
Hu Kitchen,E-Commerce,https://hukitchen.com,
Hippeas,E-Commerce,https://hippeas.com,
Lesser Evil,E-Commerce,https://lesserevil.com,
Siete,E-Commerce,https://sietefoods.com,
Simple Mills,E-Commerce,https://www.simplemills.com,
Bobo's,E-Commerce,https://www.eatbobos.com,
RXBAR,E-Commerce,https://www.rxbar.com,
Perfect Snacks,E-Commerce,https://www.perfectsnacks.com,
GoMacro,E-Commerce,https://www.gomacro.com,
Aloha,E-Commerce,https://aloha.com,
David Protein,E-Commerce,https://davidprotein.com,
Quest,E-Commerce,https://www.questnutrition.com,
Built Bar,E-Commerce,https://builtbar.com,
Legendary Foods,E-Commerce,https://eatlegendary.com,
Catalina Crunch,E-Commerce,https://catalinacrunch.com,
Three Wishes,E-Commerce,https://threewishescereal.com,
Magic Spoon Treats,E-Commerce,https://magicspoon.com,
IQBAR,E-Commerce,https://www.eatiqbar.com,
Kreatures of Habit,E-Commerce,https://kreaturesofhabit.com,
Mid-Day Squares,E-Commerce,https://www.middaysquares.com,
UNREAL,E-Commerce,https://unrealsnacks.com,
Hu Chocolate,E-Commerce,https://hukitchen.com,
Tony's Chocolonely,E-Commerce,https://tonyschocolonely.com,
Lily's,E-Commerce,https://lilys.com,
Sweet Nothings,E-Commerce,https://eatsweetnothings.com,
Cosmic Bliss,E-Commerce,https://cosmicbliss.com,
Van Leeuwen,E-Commerce,https://vanleeuwenicecream.com,
Salt & Straw,E-Commerce,https://saltandstraw.com,
Jeni's,E-Commerce,https://jenis.com,
Mejuri Fine,Jewelry,https://mejuri.com,
Gorjana,Jewelry,https://www.gorjana.com,
Kendra Scott,Jewelry,https://www.kendrascott.com,
Pandora,Jewelry,https://us.pandora.net,
Missoma,Jewelry,https://www.missoma.com,
Monica Vinader,Jewelry,https://www.monicavinader.com,
Astrid & Miyu,Jewelry,https://www.astridandmiyu.com,
Catbird,Jewelry,https://www.catbirdnyc.com,
Mociun,Jewelry,https://mociun.com,
Vrai Diamonds,Jewelry,https://www.vrai.com,
Clean Origin,Jewelry,https://www.cleanorigin.com,
James Allen,Jewelry,https://www.jamesallen.com,
Blue Nile,Jewelry,https://www.bluenile.com,
Ritani,Jewelry,https://www.ritani.com,
With Clarity,Jewelry,https://www.withclarity.com,
Grown Brilliance,Jewelry,https://www.grownbrilliance.com,
Frank Darling,Jewelry,https://www.frankdarling.com,
Taylor & Hart,Jewelry,https://taylorandhart.com,
Stone and Strand,Jewelry,https://www.stoneandstrand.com,
Brook & York,Jewelry,https://brookandyork.com,
Oma The Label,Jewelry,https://omathelabel.com,
Mejuri Pearl,Jewelry,https://mejuri.com,
Jaxxon,Jewelry,https://www.jaxxon.com,
Crften,Jewelry,https://crften.com,
Vitaly,Jewelry,https://vitalydesign.com,
Cuts Jewelry,Jewelry,https://mervis.com,
Daniel Wellington,Watches,https://www.danielwellington.com,
Nomos,Watches,https://nomos-glashuette.com,
Shinola,Watches,https://www.shinola.com,
Timex,Watches,https://www.timex.com,
Casio,Watches,https://www.casio.com,
G-Shock,Watches,https://www.gshock.com,
Citizen,Watches,https://www.citizenwatch.com,
Seiko,Watches,https://www.seikousa.com,
Tissot,Watches,https://www.tissotwatches.com,
Garmin,Wearable Tech Devices,https://www.garmin.com,
Fitbit,Wearable Tech Devices,https://www.fitbit.com,
Coros,Wearable Tech Devices,https://coros.com,
Suunto,Wearable Tech Devices,https://www.suunto.com,
Polar,Wearable Tech Devices,https://www.polar.com,
Amazfit,Wearable Tech Devices,https://www.amazfit.com,
Ultrahuman,Wearable Tech Devices,https://www.ultrahuman.com,
Whoop Band,Wearable Tech Devices,https://www.whoop.com,
Levels,Wearable Tech Devices,https://www.levelshealth.com,
Lingo,Wearable Tech Devices,https://www.hellolingo.com,
Nutrisense,Wearable Tech Devices,https://www.nutrisense.io,
Apollo Neuro,Wearable Tech Devices,https://apolloneuro.com,
Sensate,Wearable Tech Devices,https://www.getsensate.com,
Muse,Wearable Tech Devices,https://choosemuse.com,
Bose,Digital Devices,https://www.bose.com,
Sonos,Digital Devices,https://www.sonos.com,
JBL,Digital Devices,https://www.jbl.com,
Marshall,Digital Devices,https://www.marshall.com,
Beats,Digital Devices,https://www.beatsbydre.com,
Skullcandy,Digital Devices,https://www.skullcandy.com,
Nothing Ear,Digital Devices,https://nothing.tech,
Soundcore,Digital Devices,https://www.soundcore.com,
Shokz,Digital Devices,https://shokz.com,
Master & Dynamic,Digital Devices,https://www.masterdynamic.com,
Audio-Technica,Digital Devices,https://www.audio-technica.com,
Sennheiser,Digital Devices,https://www.sennheiser-hearing.com,
Nuraphone,Digital Devices,https://www.nurabrands.com,
Raycon,Digital Devices,https://www.rayconglobal.com,
Anker Soundcore,Digital Devices,https://www.anker.com,
Belkin,Digital Devices,https://www.belkin.com,
Mophie,Digital Devices,https://www.zagg.com,
Nimble,Digital Devices,https://www.gonimble.com,
Casely,Digital Devices,https://www.casely.com,
Casetify,Digital Devices,https://www.casetify.com,
Peak Design Mobile,Digital Devices,https://www.peakdesign.com,
Moft,Digital Devices,https://www.moft.us,
Twelve South,Digital Devices,https://www.twelvesouth.com,
Native Union,Digital Devices,https://www.nativeunion.com,
Courant,Digital Devices,https://staycourant.com,
Brilliant Labs,Digital Devices,https://brilliant.xyz,
Rabbit,Digital Devices,https://www.rabbit.tech,
Plaud,Digital Devices,https://www.plaud.ai,
Limitless,Digital Devices,https://www.limitless.ai,
Skylight,Digital Devices,https://www.skylightframe.com,
Aura Frames,Digital Devices,https://auraframes.com,
Nixplay,Digital Devices,https://www.nixplay.com,
Lego Tech,Toys,https://www.lego.com,
Anker Solix,Digital Devices,https://www.anker.com,
EcoFlow,Digital Devices,https://www.ecoflow.com,
Jackery,Digital Devices,https://www.jackery.com,
Bluetti,Digital Devices,https://www.bluettipower.com,
Goal Zero,Digital Devices,https://www.goalzero.com,
DJI,Digital Devices,https://www.dji.com,
GoPro,Digital Devices,https://gopro.com,
Insta360,Digital Devices,https://www.insta360.com,
